,Date,Open,High,Low,Close,Adj Close,Volume
365,2023-02-28,9.985289,9.993365,9.768399,9.928594,9.928594,45182552.0
364,2023-02-27,10.016915,10.185543,9.777876,9.969105,9.969105,69475409.0
363,2023-02-26,9.818793,10.035154,9.731526,10.016447,10.016447,46166252.0
362,2023-02-25,10.027157,10.138836,9.514143,9.820553,9.820553,67523684.0
361,2023-02-24,10.525389,10.625343,9.830217,10.02733,10.02733,79654374.0
360,2023-02-23,10.570224,10.772566,10.349788,10.526061,10.526061,77861890.0
359,2023-02-22,10.810374,10.834113,10.133531,10.570945,10.570945,89459639.0
358,2023-02-21,11.225334,11.542613,10.592334,10.81067,10.81067,141615402.0
357,2023-02-20,10.917099,11.352957,10.57524,11.223482,11.223482,138254115.0
356,2023-02-19,10.92112,11.160434,10.688409,10.911486,10.911486,115314644.0
355,2023-02-18,10.681027,11.306132,10.658728,10.921344,10.921344,124306326.0
354,2023-02-17,10.148426,10.790737,10.114227,10.680011,10.680011,105224924.0
353,2023-02-16,10.78874,11.14833,10.138927,10.148866,10.148866,162760306.0
352,2023-02-15,9.9627,10.80674,9.802502,10.789004,10.789004,111446726.0
351,2023-02-14,9.598003,9.971945,9.407249,9.960705,9.960705,96958840.0
350,2023-02-13,9.898847,9.94333,9.227618,9.60071,9.60071,118054230.0
349,2023-02-12,10.354544,10.359305,9.773081,9.898435,9.898435,66832800.0
348,2023-02-11,10.122142,10.433131,10.071493,10.355883,10.355883,71017953.0
347,2023-02-10,10.225194,10.323858,9.975992,10.120499,10.120499,124474377.0
346,2023-02-09,11.940712,12.371279,10.10923,10.222312,10.222312,248507538.0
345,2023-02-08,11.666872,12.283162,11.411971,11.939338,11.939338,275683010.0
344,2023-02-07,10.666791,11.705164,10.661438,11.671457,11.671457,129516647.0
343,2023-02-06,10.914478,11.142566,10.607693,10.665769,10.665769,84001460.0
342,2023-02-05,11.391988,11.812714,10.671418,10.914838,10.914838,128767174.0
341,2023-02-04,11.469432,11.717633,11.210918,11.392791,11.392791,91494991.0
340,2023-02-03,11.174175,11.597117,11.081869,11.469302,11.469302,114743307.0
339,2023-02-02,11.416516,11.951142,11.170213,11.176038,11.176038,155961448.0
338,2023-02-01,10.898797,11.456569,10.280289,11.417533,11.417533,142820570.0
337,2023-01-31,10.8473,11.004793,10.525206,10.900343,10.900343,136640853.0
336,2023-01-30,12.182313,12.282962,10.610478,10.844339,10.844339,197278076.0
335,2023-01-29,11.422682,12.310411,11.295493,12.16798,12.16798,241516417.0
334,2023-01-28,11.504178,12.271709,11.268076,11.42291,11.42291,238059452.0
333,2023-01-27,11.866545,11.932282,11.13398,11.501626,11.501626,159837012.0
332,2023-01-26,11.751025,12.42477,11.519142,11.867141,11.867141,360253265.0
331,2023-01-25,11.118069,12.224279,10.901231,11.75532,11.75532,357781804.0
330,2023-01-24,12.213593,12.405826,10.960869,11.118587,11.118587,385470049.0
329,2023-01-23,12.473876,13.826246,12.109621,12.220542,12.220542,991742554.0
