,Date,Open,High,Low,Close,Adj Close,Volume
365,2023-02-28,2.347203,2.34735,2.251115,2.293395,2.293395,80518184.0
364,2023-02-27,2.375942,2.419712,2.292569,2.347197,2.347197,96411387.0
363,2023-02-26,2.290389,2.384068,2.272753,2.37601,2.37601,68041850.0
362,2023-02-25,2.313486,2.335131,2.20941,2.291039,2.291039,93398219.0
361,2023-02-24,2.471873,2.485571,2.263714,2.31346,2.31346,127561833.0
360,2023-02-23,2.505805,2.56026,2.421884,2.47219,2.47219,105473729.0
359,2023-02-22,2.563383,2.568012,2.40481,2.50555,2.50555,144117072.0
358,2023-02-21,2.697375,2.710284,2.504767,2.563483,2.563483,179865958.0
357,2023-02-20,2.574122,2.753741,2.495885,2.696373,2.696373,218259496.0
356,2023-02-19,2.577761,2.677106,2.5287,2.572404,2.572404,204752613.0
355,2023-02-18,2.458939,2.675325,2.45845,2.578166,2.578166,228087134.0
354,2023-02-17,2.310655,2.481458,2.302756,2.458992,2.458992,155521003.0
353,2023-02-16,2.523088,2.551371,2.304659,2.310428,2.310428,222514770.0
352,2023-02-15,2.245437,2.524005,2.209618,2.524005,2.524005,179891415.0
351,2023-02-14,2.187753,2.256629,2.133255,2.245233,2.245233,134576020.0
350,2023-02-13,2.23558,2.250352,2.100341,2.188041,2.188041,135361256.0
349,2023-02-12,2.285792,2.3646,2.202087,2.235636,2.235636,124758010.0
348,2023-02-11,2.250664,2.293585,2.207635,2.285586,2.285586,76704602.0
347,2023-02-10,2.262335,2.302913,2.209303,2.250797,2.250797,156447976.0
346,2023-02-09,2.641037,2.641037,2.230971,2.262133,2.262133,283509044.0
345,2023-02-08,2.489856,2.835454,2.474743,2.640572,2.640572,439102256.0
344,2023-02-07,2.308066,2.505307,2.307248,2.49,2.49,135738895.0
343,2023-02-06,2.389739,2.425314,2.291548,2.308445,2.308445,115903780.0
342,2023-02-05,2.499399,2.547919,2.33901,2.389651,2.389651,148568756.0
341,2023-02-04,2.505831,2.577074,2.437728,2.499374,2.499374,111039314.0
340,2023-02-03,2.436423,2.514224,2.410435,2.505852,2.505852,135100236.0
339,2023-02-02,2.426226,2.567358,2.417967,2.436898,2.436898,218431778.0
338,2023-02-01,2.331653,2.427388,2.17694,2.427388,2.427388,201708268.0
337,2023-01-31,2.308483,2.366973,2.279348,2.332313,2.332313,129385476.0
336,2023-01-30,2.575579,2.576742,2.260744,2.308077,2.308077,173261954.0
335,2023-01-29,2.4725,2.601622,2.439197,2.575402,2.575402,148578496.0
334,2023-01-28,2.561312,2.673139,2.444963,2.472502,2.472502,180040630.0
333,2023-01-27,2.521499,2.577171,2.402585,2.561844,2.561844,215663040.0
332,2023-01-26,2.545919,2.709108,2.503764,2.521551,2.521551,248105377.0
331,2023-01-25,2.354105,2.619609,2.286643,2.546798,2.546798,200739515.0
330,2023-01-24,2.546019,2.612443,2.33252,2.354709,2.354709,186964661.0
329,2023-01-23,2.399338,2.702891,2.398417,2.547062,2.547062,361045209.0
328,2023-01-22,2.326435,2.581708,2.325088,2.399461,2.399461,311116144.0
327,2023-01-21,2.390827,2.454733,2.321386,2.326406,2.326406,252623520.0
326,2023-01-20,2.09926,2.398843,2.05095,2.39032,2.39032,175953169.0
325,2023-01-19,1.977011,2.140623,1.974958,2.099341,2.099341,139678683.0
324,2023-01-18,2.153506,2.223157,1.973284,1.976976,1.976976,183045028.0
323,2023-01-17,2.192056,2.253612,2.153211,2.153942,2.153942,163332038.0
322,2023-01-16,2.238965,2.421948,2.084127,2.191765,2.191765,255930355.0
321,2023-01-15,2.251758,2.262247,2.110954,2.239063,2.239063,192567718.0
320,2023-01-14,1.954409,2.338841,1.951656,2.251005,2.251005,475045566.0
319,2023-01-13,1.835752,1.983638,1.783659,1.953927,1.953927,158296706.0
318,2023-01-12,1.829757,1.875831,1.727589,1.835756,1.835756,210935189.0
317,2023-01-11,1.643845,1.825473,1.558773,1.821183,1.821183,182164053.0
316,2023-01-10,1.643694,1.664916,1.59966,1.64403,1.64403,87341484.0
315,2023-01-09,1.643255,1.718117,1.630146,1.644205,1.644205,198456723.0
314,2023-01-08,1.561969,1.644089,1.51999,1.643288,1.643288,92465052.0
313,2023-01-07,1.590748,1.59931,1.546415,1.562665,1.562665,44225449.0
312,2023-01-06,1.525617,1.605611,1.485117,1.590835,1.590835,103331314.0
311,2023-01-05,1.550766,1.620695,1.512725,1.525699,1.525699,132089984.0
310,2023-01-04,1.334081,1.617706,1.330704,1.550987,1.550987,334942587.0
309,2023-01-03,1.312766,1.351992,1.306587,1.334069,1.334069,56222458.0
308,2023-01-02,1.27588,1.323794,1.258703,1.312673,1.312673,47520245.0
307,2023-01-01,1.255637,1.283398,1.240136,1.275819,1.275819,31043495.0
306,2022-12-31,1.27471,1.281961,1.247997,1.255453,1.255453,30492788.0
305,2022-12-30,1.298498,1.301808,1.245075,1.274435,1.274435,57101220.0
304,2022-12-29,1.314214,1.3297,1.268004,1.298506,1.298506,58603771.0
303,2022-12-28,1.360765,1.361957,1.29927,1.314288,1.314288,56837110.0
302,2022-12-27,1.363113,1.373558,1.332256,1.360686,1.360686,54942822.0
301,2022-12-26,1.331436,1.363561,1.331392,1.363271,1.363271,34176307.0
300,2022-12-25,1.337328,1.339515,1.302373,1.331385,1.331385,34949213.0
299,2022-12-24,1.341934,1.351181,1.328652,1.337322,1.337322,24891465.0
298,2022-12-23,1.321623,1.361537,1.31722,1.3419,1.3419,45045587.0
297,2022-12-22,1.305671,1.322042,1.274265,1.321641,1.321641,53522303.0
296,2022-12-21,1.344285,1.34832,1.278702,1.305298,1.305298,58611198.0
295,2022-12-20,1.25723,1.347208,1.25723,1.344622,1.344622,70703522.0
294,2022-12-19,1.365569,1.382659,1.242787,1.256335,1.256335,83201570.0
293,2022-12-18,1.394649,1.395093,1.349086,1.365516,1.365516,33588572.0
292,2022-12-17,1.370311,1.401688,1.34737,1.394781,1.394781,60846647.0
291,2022-12-16,1.59157,1.607519,1.358618,1.370715,1.370715,82963736.0
290,2022-12-15,1.661122,1.666993,1.58998,1.591503,1.591503,52511222.0
289,2022-12-14,1.706515,1.732424,1.660285,1.661376,1.661376,78614138.0
288,2022-12-13,1.630219,1.754079,1.561018,1.70611,1.70611,103644880.0
287,2022-12-12,1.634978,1.638898,1.582884,1.630194,1.630194,58643791.0
286,2022-12-11,1.704557,1.711649,1.631358,1.635025,1.635025,38337682.0
285,2022-12-10,1.696875,1.727851,1.690784,1.704614,1.704614,31372686.0
284,2022-12-09,1.705389,1.736381,1.683757,1.696628,1.696628,49306651.0
283,2022-12-08,1.692048,1.712068,1.645168,1.705242,1.705242,74817747.0
282,2022-12-07,1.786212,1.825752,1.670589,1.692022,1.692022,102980814.0
281,2022-12-06,1.717096,1.786501,1.717096,1.785671,1.785671,82624827.0
280,2022-12-05,1.72897,1.7775,1.686676,1.717057,1.717057,84076072.0
279,2022-12-04,1.670708,1.732464,1.669845,1.72978,1.72978,58850694.0
